drug_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
CHEMBL1472492,-0.28477937,0.49859834,1.1072161,-3.4331188,2.2144911,-0.42061138,-2.5793395,-0.15146613,0.709382,-1.0603328,-4.8011,-0.55942065,0.37499323,3.062185,-1.3992915,1.2429595,0.9535223,-3.026979,1.7862848,1.236328,-0.09387982,-7.236666,-4.937353,-1.0199361,-0.9432093,-1.3512659,1.0379832,-0.15958712,-0.73594314,0.77969694,5.263972,-0.8572139,-1.8967717,2.9815335,3.96089,0.88058543,-9.250468,-3.4253955,-6.7384253,3.2006218,-2.1107605,-1.12429,-1.0335561,4.0013027,-1.1862139,-3.7248354,3.8263085,1.520586,-2.5402946,-2.019357,-0.84408426,-1.4414346,-3.4931526,-4.21127,-1.9051319,-2.2694983,-1.0902288,2.5503652,0.8534786,-0.033633478,-1.6239914,4.3951836,-0.83290553,-1.9932463,-0.2536836,0.7259994,-1.7269114,-1.838198,2.392162,1.622695,-1.8872566,-2.7466807,-0.940265,-3.915226,2.620301,-0.85237044,0.13534826,-3.3680143,-0.47922623,-5.047265,-1.9026349,-1.679634,4.368233,-3.1132054,0.049677435,-2.6260345,-5.2176557,-0.17203476,-2.0216866,-3.2505004,1.497834,-1.0062114,0.5188114,1.7960029,-1.8590845,0.28194633,2.4536264,0.5131824,-0.88267,-0.23362067,3.144784,-0.48347086,-5.766857,-1.6568308,1.7961364,1.3192184,-4.177636,-2.5612872,1.8252128,2.2561312,-3.806632,-1.9505303,3.247281,-4.4732428,-1.8752415,1.2400815,-0.27238405,-1.8115466,0.27378997,-3.1702423,0.6449153,1.132472,-2.1736517,2.31564,-1.6787603,5.1001453,0.39245752,2.7266796
CHEMBL1682345,1.0474902,-0.27737883,1.9002299,0.059355408,0.36451834,-2.4735408,-1.4045475,2.1193798,1.5794781,-0.8021942,0.9460735,-1.8974572,1.1237564,-2.1440554,-0.8529182,-1.6824794,0.18645903,2.2971017,-0.5930463,0.98230326,2.0666196,-0.06243405,2.2213435,-0.10879342,-1.1298769,1.1136014,-1.0524789,0.16274422,1.433135,-0.814373,-3.5740654,2.6374972,-0.7278922,0.26894373,0.39216903,1.466287,3.6596994,3.2547212,2.0773413,-1.0460992,-0.6461627,1.7522308,-0.9624977,-0.6700496,2.1390545,0.98076594,0.0047024935,-1.4495319,-0.6782176,2.5632281,-1.5162015,1.2726413,1.2840741,2.5210207,2.4194407,0.9286372,1.1236829,0.74872756,-1.3805648,-1.4127672,0.021634191,-0.5003678,2.4947753,-0.935053,1.5749631,-0.065314405,1.7639235,-0.32438198,1.2956944,0.4928942,-0.019025467,0.90551174,-0.6885417,0.21711309,-0.75609326,-0.26498407,0.9132208,1.5318925,-1.0388359,1.8684871,-0.7744894,-0.15640534,1.3336508,0.50745857,1.7948607,1.0134176,2.727024,-0.948789,0.19690816,1.6784574,-1.0559065,-1.4978606,-1.7310202,-0.3440735,1.619656,1.0337164,-2.6860917,-1.8946123,1.3832005,-0.56762516,-3.3785944,0.08861837,0.60741127,0.52728343,1.2679709,-0.8706485,-1.0292171,-1.8662118,-1.2413821,-1.2398906,-1.194484,-0.32228237,-0.66593486,0.5301745,-0.8059533,-0.91269046,0.96022964,0.5961656,0.27296385,2.8764274,0.026832642,-1.6607014,0.21688661,-2.1418958,1.620392,-0.17468995,-0.00024080649,2.1192486
CHEMBL1682357,1.0286586,-1.4051471,1.8032993,1.7787397,0.018003091,-2.1567175,0.46859708,0.7773284,0.46676815,-0.9110623,1.9645727,-1.9408576,1.3485645,-2.0922089,0.8820507,-2.0257008,-0.25499848,-0.24265862,-2.6197183,-1.1197872,0.47086006,1.8931017,-0.14904493,0.23267859,-0.8450244,0.6255466,-0.19324324,1.0130005,0.9538544,-1.7531742,-3.1516666,1.1339064,-0.04067672,-0.70849866,-0.76335007,1.8034667,3.853574,1.7175434,3.0889482,-0.02635796,0.17685094,0.27523324,0.38776124,0.32372707,0.95082086,0.6985387,0.19449013,-1.6455299,1.5559016,1.7608386,0.49754024,1.8675541,1.3910639,0.29579714,1.6392096,0.45105487,1.9562607,-1.7346015,-1.2903339,0.4774853,1.825697,-1.5712085,0.7926971,1.4219338,1.1498375,-0.96063894,1.7845087,0.83201563,0.19194585,0.17811882,2.3018057,1.6799519,-2.3206148,0.079632,1.4199338,-0.7133348,1.016766,0.7460706,1.5600994,2.873098,0.37934634,-1.1197617,1.7483033,1.3136818,-0.5206156,2.2501335,1.8737257,0.1438159,0.93018794,1.1102636,-0.037991412,0.56999844,-0.28311113,0.70721257,1.3260596,1.4593545,-3.4465554,-3.6881878,-0.6651693,-0.23844127,-1.2484376,0.7729159,1.0095994,1.3615397,1.4518358,-0.8377638,0.7356581,-2.1274018,0.80129695,0.5307744,0.40081948,1.1184987,1.0384446,1.2747477,-0.1729233,-0.5825731,-1.1550847,1.5405428,0.08857778,1.8269674,1.1499373,0.01858697,0.9079454,-0.0062004626,2.067119,-0.056912005,0.62576944,1.6984766
CHEMBL1957190,-0.69064367,0.5431435,1.0853763,1.3659062,-0.7036435,-1.8139111,0.44660693,-0.4953069,-0.59659535,1.0156794,2.569477,-1.6986909,-0.17643745,-1.7540992,-0.95208466,-0.9779903,0.03145072,0.57505786,-1.5515438,1.136354,0.9699694,2.8580308,1.2235562,1.4929237,-0.9693968,1.5871301,-1.792901,0.54308736,-0.30064505,-1.7349114,-3.3871467,0.31614116,-1.9292114,-1.0238398,0.39528492,0.8153134,3.6261475,1.6007241,3.8709993,0.39123517,-0.8951423,0.72412556,0.2119377,-0.6157633,1.353812,2.6367173,-0.93507373,0.04435737,-0.2850593,1.77274,-0.8704287,2.0604243,2.5640812,0.36899078,0.7874001,0.94681364,0.7724122,-0.45353925,-0.35360014,0.35235023,1.3504032,-1.5460031,0.9684896,1.404379,1.8798621,-1.4528792,1.1573298,0.1360181,0.4536117,-0.49354193,0.5400596,0.1703836,-1.5750468,-0.5113974,-0.5912679,-1.0348489,-0.44654644,2.080669,-0.044239484,3.5753834,-0.11817408,-0.2773211,0.38858178,2.5231822,-0.04695627,1.2518834,1.8991624,0.4851967,1.4136575,1.4074382,-0.12528205,-1.4895998,-1.4419991,0.43734032,1.4268372,-0.44086307,-3.245469,-1.9753373,-0.38307425,-0.19969353,-2.8421774,-0.48312232,0.55507904,2.489703,0.5358809,-0.6306285,1.4227618,-1.5211089,-0.6003601,-1.9693985,-0.03706128,-0.8456145,0.9509132,-0.38224542,-0.7351833,-0.8374617,-0.043441728,2.122072,-0.21702461,0.77790797,-0.28348628,0.1461715,-0.39138782,0.5798478,-0.0344443,-1.8791422,-0.066338524,0.53643495
CHEMBL1964307,3.2364774,2.0505645,4.775282,-0.03146811,2.5074382,0.023316441,2.6981356,0.82888,0.4745981,-1.5351969,-0.112417445,-2.5740879,-1.4322425,0.2678339,-1.6262912,-0.08292781,3.3444452,0.92347044,-0.7534807,3.001042,2.5506568,0.872796,0.92586905,-0.7173729,-1.3832164,0.34517166,-1.2811797,-0.664794,0.03743358,-0.4025413,0.32755587,5.308459,0.45924038,-1.1372849,-3.2672539,-3.4648244,2.4662971,4.6733446,-1.0845447,-1.815735,-3.6661096,1.8190843,-0.23908253,-0.90223277,1.524482,-0.8887029,-0.66611207,0.7724118,-2.8001068,5.2200227,-2.9082067,3.3071015,0.8116354,-0.64801615,-1.8368716,-1.3681912,4.0350175,1.2326301,0.986155,-3.672372,0.22169763,-0.06797241,-1.848358,-5.368873,0.1657917,-2.6781974,-1.5010049,-0.47181344,-1.1131077,4.221137,0.15364583,4.4259253,2.0594997,1.0993994,0.9187548,1.6089948,-0.48337296,2.4963984,-4.433957,-0.7387358,-0.742956,-1.8260547,-0.52894366,-2.4420953,0.12237534,0.09087047,1.0741787,-1.5265154,-1.5215442,4.3602934,-1.9366091,-0.94242805,-2.4963195,-3.045809,-2.8997192,1.146909,0.23728067,-1.4803474,-0.9207187,-1.9099561,-2.248507,-2.159841,-1.3232566,-0.7267987,1.276191,-2.0638745,-0.26682094,0.23201807,-1.5345585,1.2259142,0.7738848,-0.64241934,-0.680281,-0.33210862,-0.5654921,-3.060422,-0.7794746,2.7341027,0.46050662,2.6501973,2.411017,-3.2497776,2.507522,-3.6754956,1.9426585,2.2045264,-1.7535373,4.469499
CHEMBL1964399,-1.00513,-1.8767215,-5.9118805,4.2162023,-1.0838279,4.196316,1.3951528,3.5230625,0.7178042,0.29905125,-3.0420897,-0.6476738,-3.2375813,-1.657312,-3.3234813,4.153281,4.620294,-0.39171183,2.0979345,1.2160392,-1.8101215,-0.9701839,2.2368557,-1.9386401,-1.3328466,-4.8673167,-0.6901375,-1.8191036,-0.27213275,-1.5269394,1.8195958,0.32339507,-0.5055333,-0.355074,0.7929114,4.3146105,3.5485988,-4.144695,-0.13597889,-1.9051175,3.7571177,-2.661398,1.1652501,-3.3197598,1.3681754,-2.641401,0.81071705,-0.95961577,-3.6685543,-3.30679,-0.42253622,-5.3082333,-0.70518655,2.1698053,4.9090233,-5.281168,-1.8465112,0.69256634,-0.2077505,-1.377578,-3.6728475,0.56849545,3.0303218,2.2074862,-3.479335,4.279967,-1.7552948,2.7792184,-6.177392,-2.513639,3.1635482,0.18770888,0.84764093,4.273924,0.12520567,-1.2207906,-0.07594013,-5.8778057,0.12736008,-2.7329452,-0.29043564,1.899368,-2.2941723,-2.787426,1.3384551,0.905422,2.4968731,2.3932357,2.8558292,2.4132218,2.8824205,-1.3172002,4.962941,-1.8872321,4.581628,4.056241,-1.4840822,0.8894537,3.659025,1.3200833,2.8396416,1.4330659,-2.4345195,-2.0636988,3.1497545,-0.7742908,-2.6282468,6.906632,0.32367152,-2.7494895,-2.889944,2.3451333,0.5369546,2.4700685,2.4726074,1.9664706,6.0989895,0.073776774,0.16092205,1.0341319,3.49765,-2.323643,-2.8146386,-0.7882742,3.7161493,-0.39738628,3.4418862,2.401884
CHEMBL1965495,-0.3945304,-0.8671748,2.1905055,-1.3143811,-1.2880486,-3.0021937,-0.5302979,1.6896281,0.11600928,0.5059403,2.7236125,1.3034682,-0.801141,0.17163238,-0.9010419,-1.66328,-0.21137525,1.5694957,-0.37619182,0.5542691,1.2577034,-0.8099559,-0.04945585,-0.24385388,0.006409807,0.36240956,-1.6704315,0.2235643,1.3163136,-1.1737177,-1.2603294,0.92043096,-0.18782803,-0.68911785,1.0246757,1.1111236,1.8598273,0.5177264,1.5534576,0.21956053,-0.34556735,2.6374521,-0.5613433,-0.76949537,1.9302087,0.12243257,-0.9281119,0.22741106,1.1788985,1.8263811,-0.45165458,1.5459642,0.47115764,-0.16824661,1.2588899,1.553827,-0.25777653,-0.29288325,1.1312363,0.7786938,1.4891467,-0.92235255,-1.1490115,1.0155379,1.0776566,0.16999483,0.84274065,0.5634845,0.8570054,-0.27505964,-0.004643926,-0.9621105,-0.41289085,-2.182457,0.6411098,-1.2813768,0.44030353,1.2325398,1.4316303,2.3191662,-1.4859637,-1.8803496,1.5895747,1.9822845,0.15650268,-0.09803669,1.985025,-0.68046695,1.5667615,1.4050393,-0.9461501,-0.41037503,-1.6829547,0.37318555,0.44748917,0.063049115,-1.760107,-2.4357648,0.29121235,0.7187842,-3.6156013,1.9615016,0.061719283,-0.014739897,0.35234722,1.3143538,-0.024478287,-2.7544653,-1.0986253,-0.72995585,0.26495162,0.19787809,-0.27315515,-0.2237978,-0.22676387,-0.8725252,-0.25209284,0.7430165,0.41998142,0.5827983,-1.1109263,-0.61550725,-0.3956703,-0.70971775,-1.361355,0.039337337,0.029894255,-0.65649235
CHEMBL1965910,-0.6560384,1.0750927,-3.0974953,2.0222137,-4.9550204,-1.2291613,0.2829228,2.8680003,1.5685652,6.3199053,0.7486448,0.260549,0.5582746,-0.07365433,0.25199297,0.9415385,-2.585928,3.386302,-1.162516,-1.6585425,-4.3915687,0.5318859,0.5530752,1.8816911,1.8831137,-7.943084,1.8135076,4.107133,1.6352229,-1.5704238,1.1695205,1.1593318,1.6375697,-6.3842955,-2.7426505,2.5177488,6.366003,-1.4525049,2.610239,-0.2767313,1.0950198,-1.8804749,3.2020829,-5.859194,-1.9914753,2.8184397,-2.2191818,-1.112055,3.3452687,1.9408755,1.0452337,-1.2895306,-0.8648896,-2.2133992,1.6197245,1.8485888,-3.0490925,0.18977082,-0.42563748,2.835622,-3.1856835,2.9781847,-1.4667919,0.6914399,0.93766,3.6731246,-1.6410915,-1.4865386,-2.14015,-2.93871,2.0079832,5.658237,-0.573925,3.0715318,3.172623,-4.8240447,-0.42122084,-0.013402894,4.6653013,1.0804931,2.1815062,1.3369577,-3.0605972,-5.5952344,1.6336571,5.1908245,1.4073328,3.4511316,0.13567378,0.4594357,2.7921457,2.7676377,8.8903055,1.6336677,-0.9686252,6.8954754,0.41134727,-3.191995,3.6285708,4.2088747,-0.2325651,7.6256046,2.9595382,-0.50877595,-3.0244784,0.21025132,1.0099276,5.7779403,-5.421021,0.8748455,-1.0935086,1.2543887,-1.2992294,6.283815,5.9779673,-2.2254078,5.3203917,1.7295697,-2.3348172,-1.4814086,0.19247425,-2.8011189,-3.1406648,-4.946618,6.306222,1.3799659,4.1154137,-3.5568345
CHEMBL1966425,6.1990547,-1.3666317,3.3270752,3.3395598,0.28561527,1.8166366,2.5056021,0.32797784,1.731179,-2.8817437,-4.718609,-4.0708394,4.1662893,-1.2621626,-3.3575077,2.5999546,0.29496804,-7.6205387,0.15126435,-1.9228449,2.1419208,-1.3152989,0.23600563,-2.399594,-0.9468332,-2.1971905,0.49976674,-2.2221267,-1.0696955,2.2752888,2.269961,2.8688776,1.847936,0.75896066,-0.6421963,-3.6116471,-2.3835864,0.55541956,-5.3352537,-2.3216054,2.453055,-3.5683465,-2.824705,4.35283,1.1142191,-4.6605215,0.54938346,1.8061123,-2.4446592,1.9275033,-0.88707,-0.8188544,-4.8150954,-3.910553,-4.9769235,-4.8664455,3.818183,3.0974462,-0.87481004,-0.23466603,-4.927729,0.5824106,0.88501775,-2.7625132,-3.9623165,-2.6578264,-2.6347141,-2.2441223,1.4677896,2.0086582,0.5056802,3.3689957,0.13446221,2.3551517,-0.06898251,0.17828175,3.0334325,-4.8718357,0.9997213,-3.9355223,-1.5646554,1.2378116,0.9176088,-0.7239068,-2.030031,1.7818916,-2.0464652,1.6227722,0.24307396,-0.13602105,-0.061798234,0.023009572,2.537745,0.19122861,-4.963677,0.8779763,5.7723994,5.216243,-3.2380946,3.875469,5.3256187,1.6552814,-2.967228,-1.3887447,0.2583769,-2.897741,-1.1366546,5.0188236,1.58152,6.4043856,-2.843062,-1.3455054,-2.3007174,-0.83650905,-4.9293094,3.1080682,3.2969074,0.9192808,-0.8729466,0.11383106,2.801268,-3.9244428,0.9810571,-2.294872,2.2820263,6.1920443,-4.2612934,4.349544
CHEMBL1966524,-0.76846933,1.066928,3.4429858,-7.663086,-0.73436695,-4.809877,-3.4020867,-1.9943889,-3.077008,0.21497256,4.0528846,2.7967212,-2.4235737,0.83060163,3.97993,-1.1585448,3.196295,-2.7781508,3.483779,-1.0428112,-1.0701029,-4.9765244,-0.4806956,2.2864277,2.8352008,0.3274119,1.7943423,1.7022123,-0.3811171,-5.6109447,3.8945847,-2.3125432,-0.14357868,-0.0071020126,-1.068898,0.44676492,-1.1493409,1.9318578,-0.49131402,-0.7348658,2.114888,-0.74676615,-0.4575019,0.7052305,0.58299065,0.32971165,5.319015,-0.41640672,2.637268,1.7646391,-1.0056102,1.476892,-0.025559083,-0.9325366,1.1889083,2.972188,-1.072754,1.1609238,1.1969721,3.1293142,2.2020078,4.4060936,-1.8217096,1.0862759,3.3381555,1.916147,2.9670062,-2.4946995,0.14124808,-0.19577882,2.3150446,-2.2751307,3.1561663,-5.1322002,-0.0050294474,2.9376507,-2.518594,0.18297999,-0.17859817,1.684739,1.1644125,-2.4537659,-0.51386875,0.4564362,-1.0529282,1.4460393,-4.6321173,-4.5530086,-4.165097,-4.7926965,-5.5656567,-0.98474646,1.721818,0.14060031,-4.203479,0.48578522,-0.45622507,-1.4196979,1.3275536,-1.8327341,-3.1295264,1.1963508,0.28107336,3.601882,1.4998612,-0.62064445,1.3738139,-5.4193134,0.9306733,-1.3412933,-4.045628,1.7050172,0.5042927,-3.5552912,-2.429483,-2.3725915,-5.7250814,0.32045728,1.6194617,0.5517868,-2.3269973,-0.3169136,-1.9075853,1.1353353,-3.2474508,1.1209178,1.5266066,-1.1330574
CHEMBL1967538,-0.96518993,0.6299108,0.796798,-0.20638593,-0.32806456,-1.1783522,-0.61363316,1.3142152,0.5147065,0.044506587,1.7571907,0.56701475,0.0021426221,-1.0472481,-0.7071444,-0.7184674,-0.01656092,0.7203442,-1.0359114,1.4915674,0.01936296,-1.1025493,0.3133909,-0.75366527,-1.1218944,0.6763355,-1.6791242,-0.42813888,0.11983625,-0.49196795,-1.7136569,1.1229059,-1.3252143,-0.7562347,1.7236918,1.6709926,1.1329083,0.6501642,0.8004759,-0.31870583,-0.649001,1.8888896,-0.6267236,-0.58432657,1.520912,0.097641915,-0.66657954,-0.15685393,0.16404527,1.358025,0.7201035,1.0340891,1.2015674,0.123665035,1.3726922,0.8456482,0.6627266,0.8293586,0.45504418,0.033859767,-0.9283035,-0.54910004,0.022687517,0.09639686,0.31753933,0.96606946,1.7061977,0.86128634,-0.020124983,0.050022785,-0.31858,-0.6807257,-0.016161732,-1.2612776,0.38541186,-0.22033347,1.5050162,0.0075059086,0.57647526,0.9802219,-0.12457259,-0.9698765,1.2624587,1.6475189,0.043031313,-0.70434856,1.6737962,0.69682914,0.7604915,-0.109616585,0.18650757,-0.81810904,-0.69321483,-0.16299802,0.649748,0.09152456,-1.4991947,-0.98730016,1.1988778,-0.97632414,-2.386023,0.1469143,0.4826238,1.0818161,1.6872408,0.11630547,0.5855678,-1.6875126,-0.79903805,-1.2576798,0.41607338,0.5213312,-0.25066853,-0.30582133,0.2411884,-0.648199,0.30259272,0.19026048,0.51680326,1.5309078,0.25770903,-0.074545756,1.3465018,-1.3501608,0.10378781,0.014944732,0.7709724,-0.34716734
CHEMBL1968070,-0.17399426,0.7523422,1.7871025,-0.01047932,-0.92923915,-0.36084202,1.1506834,0.26700458,-0.5108966,1.1362069,2.5937183,0.5634197,-1.3339882,2.2170708,0.70060194,-0.97940546,-0.47093377,1.2199368,-1.9834131,0.9202814,-0.047650322,1.1455231,-0.85054964,-0.49420783,-1.670098,-0.32716283,-2.4425068,0.2530523,-1.9007179,-0.33866805,-1.7980044,0.83511806,0.68901306,-1.3523847,0.41801965,-0.53538674,2.2223759,1.0939474,1.4349114,0.006287463,-1.3243731,2.0417686,0.011888057,-1.2305079,0.53668356,1.1343066,-0.95850134,0.5406216,0.8934848,2.482245,0.17610513,2.770161,1.0192775,-1.7382816,1.9336033,1.9049683,0.6468894,-0.29611015,1.224601,1.5250134,0.52281314,-1.2759929,-2.0588937,1.7183102,0.8549109,-0.021296129,0.37618425,0.3128665,-1.3183523,-0.08624489,0.15939443,2.0592608,0.88969344,-1.352793,1.1794577,-0.1427818,1.6496856,2.1833165,-0.6448444,1.0259278,1.1964959,-0.37643078,0.092745245,1.0031873,-1.5903329,-0.5079749,3.4481058,-0.30687502,0.58392155,2.144293,-1.6279162,-0.7617408,-3.1355872,-1.7052033,1.3058323,0.5632449,-4.0729256,-3.529017,-0.58915424,-0.55774987,-2.740099,-0.010529771,2.6526446,1.3278854,-0.122089766,1.2893367,1.4329199,-0.91157824,-0.40579814,-0.9824086,0.8271948,1.8370006,0.018720083,-0.4427721,-0.9526924,0.2628889,-2.4300237,2.1118383,0.1510414,2.4608731,0.9470862,0.28051385,1.1255918,-0.17020273,0.7676009,0.9470655,0.00081684394,0.62291765
CHEMBL1968245,0.41969112,-1.9244863,-3.3280926,3.5466876,-2.6096673,2.9001555,-1.8077328,-0.3436004,4.2149577,1.0609984,-0.7890251,-0.9206422,2.7756991,0.5140966,-1.6595231,1.7186062,0.65583074,0.66488874,0.55335784,-2.4444633,-2.4882882,-0.70913535,-0.6588463,-1.3662312,-0.5676525,-3.9798453,-2.0409622,-6.7117143,-3.052499,0.9013464,2.7117202,1.6367822,2.2203488,-1.598471,0.7574553,2.3663092,1.1174991,-2.0399213,-0.8788871,-4.646697,-0.21989657,0.7216193,-0.25003174,-3.029321,-0.9277899,-5.117918,-3.767658,1.05676,1.178246,4.5080166,3.3126745,-2.0630481,-1.5829316,-1.7244605,-1.2900417,-0.9042712,-0.762379,1.4406629,-2.3830326,4.779033,-4.9827747,3.1919868,-2.1133914,-1.2965533,-1.1130661,1.032269,0.06746122,-1.0666218,1.7937071,0.60189104,0.060810708,4.332498,1.2001317,0.90630007,-0.027136903,-1.0063448,4.4027905,2.1178334,-1.9847648,0.38343206,-0.267851,1.9871621,1.2296418,-1.8366476,-0.34711653,-0.32569668,1.9631264,0.7926269,-3.313229,1.3986324,0.530654,-0.368133,-1.4526014,-3.767537,3.659247,1.0944048,0.59983146,0.2971467,0.31951135,0.49063754,3.460314,-1.5065107,-1.4921756,-0.047583178,3.6417465,-2.7905633,-1.9288828,7.032252,1.6190128,1.1687354,-0.36611402,1.5334506,0.6411265,5.193495,-4.8506303,1.0001233,-2.0394413,-0.011828549,1.2486295,6.854391,2.8483052,-3.4631684,0.90957236,-4.6847115,8.017081,4.319029,-1.0962695,2.1572747
CHEMBL1968850,0.44171685,-1.0274509,0.7059383,0.42585275,-0.6585006,-1.394586,-0.26879942,0.59006447,-0.028253011,-0.07732336,1.2872139,-1.3006468,0.2879504,-0.8496842,-0.29615012,-1.4525787,-0.59980434,0.5838951,-1.3086455,-1.3946171,0.97054064,0.63939244,0.929973,0.68863934,-0.5861494,0.4040643,-0.5337227,0.20918521,1.0473372,-0.4897782,-2.9178276,0.54374367,-0.73332614,-0.11959737,-0.25641716,0.90406364,2.1159263,0.5318604,2.2369316,-0.5598587,0.5512352,0.7110712,-0.4247797,-0.025249004,0.13643488,0.26419598,-0.35344377,-1.4899404,0.72046083,-0.27771372,0.8573883,-0.8951741,0.31175378,0.60109633,1.7072517,0.17594053,0.5908009,-1.5215865,-1.5254726,0.26726696,1.134993,-0.47377837,0.708062,1.0272831,0.36672527,-0.87637126,0.80429065,0.6646324,1.1480582,-1.060459,1.0138948,1.0595733,-2.1688719,-0.5467088,-0.65071803,-0.23271714,1.059359,0.74595517,0.59042215,1.975213,-0.28568244,0.12602475,1.8662196,0.8795703,0.56354046,0.81767863,1.5878493,-0.42498815,0.9944776,1.0940157,0.29993302,-0.25067282,-0.9074334,0.2601282,2.6165326,-0.22375017,-3.3112507,-2.713156,0.17542776,0.4330498,-0.6900016,1.220016,0.7891344,0.65685767,0.9228891,-0.60814154,0.020780854,-1.476308,0.80922,-0.61617845,0.6024233,-0.5001107,0.53529465,1.394652,-0.12614302,0.91528356,-0.3273316,1.8636246,0.9584348,1.3743024,0.47520512,0.15441947,-0.08743147,0.37925434,0.8540828,-1.1402808,-1.1696708,0.3605805
CHEMBL1969102,-1.2547878,-2.8286898,-4.8394427,2.2350037,0.21078971,1.0612022,1.4885198,3.6327095,3.3311424,1.4691447,1.0112097,-2.726331,3.9369793,0.61118126,-5.342679,3.8997595,2.126673,-3.9471827,3.7422667,-0.9318712,0.63085175,-5.085842,-3.0459163,-3.002639,1.6312004,-7.8708696,-0.579942,-1.8733475,2.0284534,-0.28128687,7.006269,1.7345445,-0.17252128,-0.6524185,2.2668664,3.7447784,-0.80994993,-1.0224319,-1.2530196,-4.178976,3.2663908,-1.1362461,0.5710095,-3.239975,0.9767145,-3.0434926,0.669623,0.3958546,1.9483569,1.8261598,-1.1333767,-0.6848596,-3.6117785,-2.0411654,2.5127609,-6.071882,0.7792809,3.4474366,-0.78342336,-0.63856953,-2.3819327,-0.32990533,-0.14253819,-2.533656,0.37063292,3.8849115,-2.196412,1.1005971,0.0058507808,2.5891354,-1.1289375,0.61880213,1.2179135,3.118011,2.662325,-5.3281703,3.0034373,-3.370796,1.163643,-0.041648,-1.9381003,0.13396722,-3.1923864,-2.729182,6.5010424,3.9709873,-0.2529119,-0.10788435,-1.6212893,-0.025609836,3.3525243,-0.50760484,2.8177586,-0.16567451,-1.6835127,0.75835985,4.683231,3.3491704,-2.6787095,7.5320034,2.2630045,5.826127,-7.301046,-4.474984,4.1307015,0.7310762,-6.518538,5.5256786,0.9611211,0.09442548,-2.6275244,1.1083082,-0.2940199,-1.5754488,2.7404594,1.0238568,5.4440556,2.1846008,-1.9101648,-1.1129501,1.6837918,-0.4078868,-1.4626696,-3.9996629,3.53656,7.923525,4.733514,1.4288976
CHEMBL1969156,0.48981047,-0.7411306,1.0546062,-0.051958174,-0.7958992,-1.8262179,-0.6033312,1.1228684,0.83151424,0.31820405,1.6663165,-0.20710996,0.36152768,-0.798073,-1.1261541,-0.6065733,-0.34235567,1.210086,-1.0759995,0.29209107,1.4741217,0.041645847,0.97324175,0.15413019,-0.28411955,0.2426614,-1.7381124,-0.6780539,1.0906503,-0.5093981,-2.2350726,1.2167506,0.113454,-0.3820995,0.5529966,1.27099,2.630015,0.44957596,1.7117366,-0.13594253,-0.18918677,1.4874216,-0.4862117,-0.91482127,0.6951066,0.033219814,-0.94900656,-0.9795025,0.23609346,1.0507808,0.6994061,0.5125552,0.36432034,0.25483313,1.3961148,0.9708946,1.1769264,-0.6111763,-0.5921232,0.03887685,0.30671385,-0.6430294,0.13136506,0.4067586,0.49331132,-0.3926306,1.8166745,0.5193428,0.96750903,-0.031031482,0.2705595,0.86185324,-1.0476508,-0.59264296,-0.24221113,-0.7754785,1.0538781,1.1304789,0.44426104,1.57637,-0.76446396,-0.571854,1.5619959,1.1571674,0.6205487,0.93420094,1.6789571,-0.26028922,0.68136156,2.0509872,-0.25126058,-0.30956104,-1.3267974,-0.23848084,1.8020971,-0.099461384,-2.35532,-2.336635,0.95041984,0.084170625,-1.7546052,1.2752944,0.19789696,-0.2117249,1.1301297,-0.2851066,-0.047157764,-1.0871229,-0.38780984,-0.9011566,0.41177264,0.0015704781,-0.32691333,0.66071254,-0.064157575,-0.44884992,-0.09412958,1.1470985,0.35489583,1.9486551,0.1902288,-1.1523747,-0.07700055,-1.1913126,0.6056924,0.07267265,-1.1402006,0.6184166
